MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
Daniel Abrahamsen,,,ASC-5071004-00,02-10-2023,02-10-2024,HT FOODS INC,14231 COMMERCE DR,GARDEN GROVE,CA,92843,02-10-2023,02-10-2024,22710.25,,,3974.29,,,,,,,,02-10-2023,New Business,NB,Primary,0,Occurrence,,14231 COMMERCE DR,,CA,92843,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-5071004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5071004-00,02-10-2023,02-10-2024,HT FOODS INC,14231 COMMERCE DR,GARDEN GROVE,CA,92843,02-10-2023,02-10-2024,0,,,0,,,,,,,,02-10-2023,New Business,NB,Primary,0,Occurrence,,14231 COMMERCE DR,,CA,92843,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-5071004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5071004-00,02-10-2023,02-10-2024,HT FOODS INC,14231 COMMERCE DR,GARDEN GROVE,CA,92843,02-10-2023,02-10-2024,116.44,,,20.38,,,,,,,,02-10-2023,New Business,NB,Primary,0,Occurrence,,14231 COMMERCE DR,,CA,92843,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-5071004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5071004-00,02-10-2023,02-10-2024,HT FOODS INC,14231 COMMERCE DR,GARDEN GROVE,CA,92843,02-10-2023,02-10-2024,308.31,,,53.95,,,,,,,,02-10-2023,New Business,NB,Primary,0,Occurrence,,14231 COMMERCE DR,,CA,92843,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-5071004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8118088-00,03-10-2023,03-10-2024,6KS INVESTMENT PROPERTIES LLC,900 VENETIAN TER,CINCINNATI,OH,45224-2784,03-10-2023,03-10-2024,8992.51,,,1573.69,,,,,,,,03-10-2023,New Business,NB,Primary,0,Occurrence,,900 VENETIAN TER,,OH,45224,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-8118088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8118088-00,03-10-2023,03-10-2024,6KS INVESTMENT PROPERTIES LLC,900 VENETIAN TER,CINCINNATI,OH,45224-2784,03-10-2023,03-10-2024,0,,,0,,,,,,,,03-10-2023,New Business,NB,Primary,0,Occurrence,,900 VENETIAN TER,,OH,45224,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-8118088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8118088-00,03-10-2023,03-10-2024,6KS INVESTMENT PROPERTIES LLC,900 VENETIAN TER,CINCINNATI,OH,45224-2784,03-10-2023,03-10-2024,96.17,,,16.83,,,,,,,,03-10-2023,New Business,NB,Primary,0,Occurrence,,900 VENETIAN TER,,OH,45224,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-8118088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8118088-00,03-10-2023,03-10-2024,6KS INVESTMENT PROPERTIES LLC,900 VENETIAN TER,CINCINNATI,OH,45224-2784,03-10-2023,03-10-2024,228.09,,,39.92,,,,,,,,03-10-2023,New Business,NB,Primary,0,Occurrence,,900 VENETIAN TER,,OH,45224,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-8118088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3272749-00,09-09-2023,09-09-2024,POWELL & SON ENTERPRISES INC,103 MAGNOLIA BOULEVARD Apt 108,PORT WENTWORTH,GA,31407,03-10-2023,09-09-2024,-511.53,,,-89.52,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,103 MAGNOLIA BOULEVARD,,GA,31407,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3272749-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3272749-00,09-09-2023,09-09-2024,POWELL & SON ENTERPRISES INC,103 MAGNOLIA BOULEVARD Apt 108,PORT WENTWORTH,GA,31407,03-10-2023,09-09-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,103 MAGNOLIA BOULEVARD,,GA,31407,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3272749-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3272749-00,09-09-2023,09-09-2024,POWELL & SON ENTERPRISES INC,103 MAGNOLIA BOULEVARD Apt 108,PORT WENTWORTH,GA,31407,03-10-2023,09-09-2024,-2.45,,,-0.43,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,103 MAGNOLIA BOULEVARD,,GA,31407,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3272749-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3272749-00,09-09-2023,09-09-2024,POWELL & SON ENTERPRISES INC,103 MAGNOLIA BOULEVARD Apt 108,PORT WENTWORTH,GA,31407,03-10-2023,09-09-2024,-115.33,,,-20.18,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,103 MAGNOLIA BOULEVARD,,GA,31407,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3272749-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,-6736.08,,,-1178.81,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,-11.64,,,-2.04,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,961.76,,,168.31,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,7697.84,,,1347.12,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,11.64,,,2.04,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7114381-00,10-08-2023,10-08-2024,ESCALONA ROYAL TRANSPORT LLC,4555 Katy Hockley Cut Off Road block b,Katy,TX,77493,03-10-2023,10-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,4555 Katy Hockley Cut Off Road block b,,TX,77493,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7114381-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1996854-00,17-08-2023,17-08-2024,FREEMAN LOGISTICS CO LLC,2100 West Texas Street,Fairfield,CA,94533,03-10-2023,17-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,1592 Willow Pass Rd apt 188,,CA,94565,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1996854-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1996854-00,17-08-2023,17-08-2024,FREEMAN LOGISTICS CO LLC,2100 West Texas Street,Fairfield,CA,94533,03-10-2023,17-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,1592 Willow Pass Rd apt 188,,CA,94565,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1996854-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1996854-00,17-08-2023,17-08-2024,FREEMAN LOGISTICS CO LLC,2100 West Texas Street,Fairfield,CA,94533,03-10-2023,17-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,1592 Willow Pass Rd apt 188,,CA,94565,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1996854-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1996854-00,17-08-2023,17-08-2024,FREEMAN LOGISTICS CO LLC,2100 West Texas Street,Fairfield,CA,94533,03-10-2023,17-08-2024,0,,,0,,,,,,,,03-10-2023,Endorsement,EN,Primary,0,Occurrence,,1592 Willow Pass Rd apt 188,,CA,94565,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1996854-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,457.9,,,80.13,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,0,,,0,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,6.18,,,1.08,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,-9.8,,,-1.72,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,457.9,,,80.13,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,0,,,0,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,6.18,,,1.08,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,-9.8,,,-1.72,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,457.9,,,80.13,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,0,,,0,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,6.18,,,1.08,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,-9.8,,,-1.72,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,457.9,,,80.13,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,0,,,0,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,6.18,,,1.08,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,-9.8,,,-1.72,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,457.9,,,80.13,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,0,,,0,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,6.18,,,1.08,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,-9.8,,,-1.72,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,457.9,,,80.13,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,0,,,0,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4911888-00,27-09-2023,27-09-2024,JULIO C ELIZALDE,2132 COUNTY ROAD 1043,MULESHOE,TX,79347-6241,02-10-2023,27-09-2024,6.18,,,1.08,,,,,,,,02-10-2023,Endorsement,EN,Primary,0,Occurrence,,2132 COUNTY ROAD 1043,,TX,79347-6241,,,,7,,1000000,"$2,000,000",,,,,,,,ASC-4911888-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
