,Full policy number,Expiring Policy Number,Policy Effective Date,Policy Expiration Date,Transaction Effective Date,Transaction Expiration Date,Transaction Type,Policy Type,Premium,Carrier %,Exposure Type,Policy Occurrence Limit,Policy Aggregate Limit,Attachment Point,SIR/Deductible amount,Commission amount,Risk/Location Address,Risk/Location State,Risk/Location Zip,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Broker/Agent,MGA,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,NJ Transaction Number,Primary/Excess Indicator,CM/Occ Indicator,Radius Of Use,"Vehicle Number of Seats, Seating Capacity",Gross Vehicle Weight,Vehicle Number,Vehicle Make,Vehicle Model,Model Year,Vehicle Type
707,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-25,2024-08-24,EN,Endorsement,0,100.0,3.0,750000.0,"$2,000,000",0.0,,0.0,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GC49WEY6MF254131,GMC,3500,2021.0,Truck
708,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-25,2024-08-24,EN,Endorsement,-1039.96,100.0,3.0,750000.0,"$2,000,000",0.0,,-181.99,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML6HH462614,INT'L,4300,2017.0,Truck
709,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-25,2024-08-24,EN,Endorsement,0,100.0,3.0,750000.0,"$2,000,000",0.0,,0.0,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML6HH462614,INT'L,4300,2017.0,Truck
710,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-25,2024-08-24,EN,Endorsement,-12.29,100.0,3.0,750000.0,"$2,000,000",0.0,,-2.15,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML6HH462614,INT'L,4300,2017.0,Truck
711,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-25,2024-08-24,EN,Endorsement,0,100.0,3.0,750000.0,"$2,000,000",0.0,,0.0,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML6HH462614,INT'L,4300,2017.0,Truck
712,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-11062.79,100.0,,750000.0,"$2,000,000",0.0,,-1935.99,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GT49WEY6RF106228,GMC,SIERRA 3500HD,2024.0,Truck
713,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,0,100.0,,750000.0,"$2,000,000",0.0,,0.0,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GT49WEY6RF106228,GMC,SIERRA 3500HD,2024.0,Truck
714,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-130.13,100.0,,750000.0,"$2,000,000",0.0,,-22.77,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GT49WEY6RF106228,GMC,SIERRA 3500HD,2024.0,Truck
715,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-262.12,100.0,,750000.0,"$2,000,000",0.0,,-45.87,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GT49WEY6RF106228,GMC,SIERRA 3500HD,2024.0,Truck
716,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-11062.79,100.0,,750000.0,"$2,000,000",0.0,,-1935.99,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GC49WEY6MF254131,GMC,3500,2021.0,Truck
717,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,0,100.0,,750000.0,"$2,000,000",0.0,,0.0,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GC49WEY6MF254131,GMC,3500,2021.0,Truck
718,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-130.13,100.0,,750000.0,"$2,000,000",0.0,,-22.77,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GC49WEY6MF254131,GMC,3500,2021.0,Truck
719,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-262.12,100.0,,750000.0,"$2,000,000",0.0,,-45.87,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1GC49WEY6MF254131,GMC,3500,2021.0,Truck
720,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-11062.79,100.0,,750000.0,"$2,000,000",0.0,,-1935.99,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML6HH462614,INT'L,4300,2017.0,Truck
721,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,0,100.0,,750000.0,"$2,000,000",0.0,,0.0,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML6HH462614,INT'L,4300,2017.0,Truck
722,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-130.13,100.0,,750000.0,"$2,000,000",0.0,,-22.77,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML6HH462614,INT'L,4300,2017.0,Truck
723,ASC-5468675-00,,2023-08-24,2024-08-24,2023-08-24,2024-08-24,CN,Cancellation,-262.12,100.0,,750000.0,"$2,000,000",0.0,,-45.87,3 NORMANDY CT NE,GA,30324,DROPPING JEWELLS LLC,942148 Box Wood Road,Atlanta,GA,31141,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML6HH462614,INT'L,4300,2017.0,Truck
724,ASC-8536099-00,,2023-09-19,2024-09-19,2023-09-20,2024-09-19,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,6892 Grace Village Dr,AR,72002,Dameon Ashford,6892 Grace Village Dr,Alexander,AR,72002,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0063,1-8,"Extra Heavy Trucks (45,001+)",3AKJGLD51GSHC0032,FREIGHTLINER,CASCADIA,2016.0,Truck
725,ASC-8536099-00,,2023-09-19,2024-09-19,2023-09-20,2024-09-19,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,6892 Grace Village Dr,AR,72002,Dameon Ashford,6892 Grace Village Dr,Alexander,AR,72002,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0063,1-8,"Extra Heavy Trucks (45,001+)",3AKJGLD51GSHC0032,FREIGHTLINER,CASCADIA,2016.0,Truck
726,ASC-8536099-00,,2023-09-19,2024-09-19,2023-09-20,2024-09-19,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,6892 Grace Village Dr,AR,72002,Dameon Ashford,6892 Grace Village Dr,Alexander,AR,72002,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0063,1-8,"Extra Heavy Trucks (45,001+)",3AKJGLD51GSHC0032,FREIGHTLINER,CASCADIA,2016.0,Truck
727,ASC-8536099-00,,2023-09-19,2024-09-19,2023-09-20,2024-09-19,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,6892 Grace Village Dr,AR,72002,Dameon Ashford,6892 Grace Village Dr,Alexander,AR,72002,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0063,1-8,"Extra Heavy Trucks (45,001+)",3AKJGLD51GSHC0032,FREIGHTLINER,CASCADIA,2016.0,Truck
728,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,1215.71,100.0,3.0,1000000.0,"$2,000,000",0.0,,212.75,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",1XKADP9X5HJ145631,KENWORTH,T600A,2017.0,Truck
729,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",1XKADP9X5HJ145631,KENWORTH,T600A,2017.0,Truck
730,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",1XKADP9X5HJ145631,KENWORTH,T600A,2017.0,Truck
731,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",1XKADP9X5HJ145631,KENWORTH,T600A,2017.0,Truck
732,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,1215.71,100.0,3.0,1000000.0,"$2,000,000",0.0,,212.75,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",1XKYDP9X5GJ482439,KENWORTH,T680,2016.0,Truck
733,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",1XKYDP9X5GJ482439,KENWORTH,T680,2016.0,Truck
734,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,10.07,100.0,3.0,1000000.0,"$2,000,000",0.0,,1.76,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",1XKYDP9X5GJ482439,KENWORTH,T680,2016.0,Truck
735,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",1XKYDP9X5GJ482439,KENWORTH,T680,2016.0,Truck
736,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,1215.71,100.0,3.0,1000000.0,"$2,000,000",0.0,,212.75,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR9KN566288,INT'L,LT625,2019.0,Truck
737,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR9KN566288,INT'L,LT625,2019.0,Truck
738,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR9KN566288,INT'L,LT625,2019.0,Truck
739,ASC-2387591-00,,2023-09-13,2024-09-13,2023-09-22,2024-09-13,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,640 W 3RD ST,GA,31329-4822,GLENN TRANSPORT LLC,640 W 3RD ST,SPRINGFIELD,GA,31329-4822,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR9KN566288,INT'L,LT625,2019.0,Truck
740,ASC-5217506-00,,2023-09-02,2024-09-02,2023-10-03,2024-09-02,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,5152 West Oslin Avenue,CA,93722,PREET FREIGHTWAY INC,5152 West Oslin Avenue,Fresno,CA,93722,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.569,1-8,"Extra Heavy Trucks (45,001+)",3AKJGHDV5LDLJ8818,FREIGHTLINER,CASCADIA,2020.0,Truck
741,ASC-5217506-00,,2023-09-02,2024-09-02,2023-10-03,2024-09-02,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,5152 West Oslin Avenue,CA,93722,PREET FREIGHTWAY INC,5152 West Oslin Avenue,Fresno,CA,93722,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.569,1-8,"Extra Heavy Trucks (45,001+)",3AKJGHDV5LDLJ8818,FREIGHTLINER,CASCADIA,2020.0,Truck
742,ASC-5217506-00,,2023-09-02,2024-09-02,2023-10-03,2024-09-02,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,5152 West Oslin Avenue,CA,93722,PREET FREIGHTWAY INC,5152 West Oslin Avenue,Fresno,CA,93722,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.569,1-8,"Extra Heavy Trucks (45,001+)",3AKJGHDV5LDLJ8818,FREIGHTLINER,CASCADIA,2020.0,Truck
743,ASC-5217506-00,,2023-09-02,2024-09-02,2023-10-03,2024-09-02,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,5152 West Oslin Avenue,CA,93722,PREET FREIGHTWAY INC,5152 West Oslin Avenue,Fresno,CA,93722,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.569,1-8,"Extra Heavy Trucks (45,001+)",3AKJGHDV5LDLJ8818,FREIGHTLINER,CASCADIA,2020.0,Truck
744,ASC-2505053-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,10549.85,100.0,1.0,1000000.0,"$2,000,000",0.0,,1846.22,528 WAYNESBORO HWY,GA,30467,RAPHAEL HAYWARD LLC,528 WAYNESBORO HWY,SYLVANIA,GA,30467,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",4V4MC9EG9DN567100,VOLVO,VNM64T,2013.0,Truck
745,ASC-2505053-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,528 WAYNESBORO HWY,GA,30467,RAPHAEL HAYWARD LLC,528 WAYNESBORO HWY,SYLVANIA,GA,30467,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",4V4MC9EG9DN567100,VOLVO,VNM64T,2013.0,Truck
746,ASC-2505053-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,28.45,100.0,1.0,1000000.0,"$2,000,000",0.0,,4.98,528 WAYNESBORO HWY,GA,30467,RAPHAEL HAYWARD LLC,528 WAYNESBORO HWY,SYLVANIA,GA,30467,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",4V4MC9EG9DN567100,VOLVO,VNM64T,2013.0,Truck
747,ASC-2505053-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,329.43,100.0,1.0,1000000.0,"$2,000,000",0.0,,57.65,528 WAYNESBORO HWY,GA,30467,RAPHAEL HAYWARD LLC,528 WAYNESBORO HWY,SYLVANIA,GA,30467,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.91,1-8,"Extra Heavy Trucks (45,001+)",4V4MC9EG9DN567100,VOLVO,VNM64T,2013.0,Truck
748,ASC-1757770-00,,2023-09-29,2024-09-29,2023-10-03,2024-09-29,EN,Endorsement,-8071.51,100.0,10.0,1000000.0,"$2,000,000",0.0,,-1412.51,6032 W 17TH ST,TX,79763,HOYER TRUCKING LLC,PO BOX 1351 ODESSA,ODESSA,TX,79760,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.954,1-8,"Medium Trucks (10,000 - 20,000)",1FT8W3DTXHEC07565,FORD,F350,2017.0,Truck
749,ASC-1757770-00,,2023-09-29,2024-09-29,2023-10-03,2024-09-29,EN,Endorsement,0,100.0,10.0,1000000.0,"$2,000,000",0.0,,0.0,6032 W 17TH ST,TX,79763,HOYER TRUCKING LLC,PO BOX 1351 ODESSA,ODESSA,TX,79760,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.954,1-8,"Medium Trucks (10,000 - 20,000)",1FT8W3DTXHEC07565,FORD,F350,2017.0,Truck
750,ASC-1757770-00,,2023-09-29,2024-09-29,2023-10-03,2024-09-29,EN,Endorsement,-14.59,100.0,10.0,1000000.0,"$2,000,000",0.0,,-2.55,6032 W 17TH ST,TX,79763,HOYER TRUCKING LLC,PO BOX 1351 ODESSA,ODESSA,TX,79760,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.954,1-8,"Medium Trucks (10,000 - 20,000)",1FT8W3DTXHEC07565,FORD,F350,2017.0,Truck
751,ASC-1757770-00,,2023-09-29,2024-09-29,2023-10-03,2024-09-29,EN,Endorsement,0,100.0,10.0,1000000.0,"$2,000,000",0.0,,0.0,6032 W 17TH ST,TX,79763,HOYER TRUCKING LLC,PO BOX 1351 ODESSA,ODESSA,TX,79760,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.954,1-8,"Medium Trucks (10,000 - 20,000)",1FT8W3DTXHEC07565,FORD,F350,2017.0,Truck
752,ASC-1757770-00,,2023-09-29,2024-09-29,2023-10-03,2024-09-29,EN,Endorsement,67.56,100.0,10.0,1000000.0,"$2,000,000",0.0,,11.82,6032 W 17TH ST,TX,79763,HOYER TRUCKING LLC,PO BOX 1351 ODESSA,ODESSA,TX,79760,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.954,1-8,"Medium Trucks (10,000 - 20,000)",1FT8X3DT1HEF46969,FORD,F350,2017.0,Truck
753,ASC-1757770-00,,2023-09-29,2024-09-29,2023-10-03,2024-09-29,EN,Endorsement,0,100.0,10.0,1000000.0,"$2,000,000",0.0,,0.0,6032 W 17TH ST,TX,79763,HOYER TRUCKING LLC,PO BOX 1351 ODESSA,ODESSA,TX,79760,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.954,1-8,"Medium Trucks (10,000 - 20,000)",1FT8X3DT1HEF46969,FORD,F350,2017.0,Truck
754,ASC-1757770-00,,2023-09-29,2024-09-29,2023-10-03,2024-09-29,EN,Endorsement,-6.04,100.0,10.0,1000000.0,"$2,000,000",0.0,,-1.06,6032 W 17TH ST,TX,79763,HOYER TRUCKING LLC,PO BOX 1351 ODESSA,ODESSA,TX,79760,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.954,1-8,"Medium Trucks (10,000 - 20,000)",1FT8X3DT1HEF46969,FORD,F350,2017.0,Truck
755,ASC-1757770-00,,2023-09-29,2024-09-29,2023-10-03,2024-09-29,EN,Endorsement,0,100.0,10.0,1000000.0,"$2,000,000",0.0,,0.0,6032 W 17TH ST,TX,79763,HOYER TRUCKING LLC,PO BOX 1351 ODESSA,ODESSA,TX,79760,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.954,1-8,"Medium Trucks (10,000 - 20,000)",1FT8X3DT1HEF46969,FORD,F350,2017.0,Truck
